num_corre,ano_ocu,dia_ocu,hora_ocu,g_hora,g_hora_5,mes_ocu,dia_sem_ocu,mupio_ocu,depto_ocu,zona_ocu,sexo_per,edad_per,g_edad_80ymas,g_edad_60ymas,edad_quinquenales,estado_con,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve,anio
7376,2017,20,8,2,1,11,1,101,1,11,1,30,5,5,7,9,1,4,999,99,9999,6,4,2017
7377,2017,20,0,1,1,11,1,110,1,99,1,65,12,11,14,9,1,2,69,8,9999,6,1,2017
7378,2017,20,0,1,1,11,1,110,1,99,1,45,8,8,10,9,1,4,999,1,2006,4,1,2017
7379,2017,20,6,2,1,11,1,109,1,99,2,999,16,12,18,9,1,1,48,2,9999,6,1,2017
7380,2017,20,6,2,1,11,1,109,1,99,1,36,6,6,8,9,1,4,32,3,9999,6,1,2017
7381,2017,20,16,3,2,11,1,2201,22,99,1,25,4,4,6,9,1,4,67,1,9999,6,4,2017
7382,2017,20,19,4,3,11,1,2101,21,99,1,48,8,8,10,9,1,1,999,2,9999,6,1,2017
7383,2017,20,19,4,3,11,1,2101,21,99,1,27,4,4,6,9,1,5,31,99,2017,5,1,2017
7384,2017,20,14,3,2,11,1,1907,19,99,1,999,16,12,18,9,1,1,999,2,9999,6,2,2017
7385,2017,20,21,4,3,11,1,901,9,99,1,32,5,5,7,9,1,1,69,4,9999,6,1,2017
7386,2017,20,21,4,3,11,1,901,9,99,1,21,3,3,5,9,1,4,39,1,2007,4,1,2017
7387,2017,20,0,1,1,11,1,1202,12,99,1,34,5,5,7,9,1,2,67,3,2000,4,1,2017
7388,2017,20,0,1,1,11,1,1202,12,99,1,33,5,5,7,9,1,4,32,1,9999,6,1,2017
7389,2017,20,14,3,2,11,1,1406,14,99,1,36,6,6,8,9,1,5,92,2,2000,4,1,2017
7390,2017,21,15,3,2,11,2,101,1,18,1,25,4,4,6,9,1,4,64,5,2016,5,1,2017
7391,2017,21,8,2,1,11,2,101,1,6,2,47,8,8,10,9,1,4,73,4,2012,5,1,2017
7392,2017,21,8,2,1,11,2,101,1,6,1,23,3,3,5,9,1,4,54,3,2013,5,1,2017
7393,2017,21,7,2,1,11,2,111,1,99,1,43,7,7,9,9,1,12,56,7,9999,6,1,2017
7394,2017,21,7,2,1,11,2,111,1,99,1,48,8,8,10,9,1,4,999,1,9999,6,1,2017
7395,2017,21,15,3,2,11,2,1904,19,99,1,46,8,8,10,9,1,3,69,4,1992,3,1,2017
7396,2017,21,21,4,3,11,2,501,5,99,9,999,16,12,18,9,9,4,18,1,9999,6,4,2017
7397,2017,21,21,4,3,11,2,608,6,99,1,30,5,5,7,9,1,1,48,4,9999,6,1,2017
7398,2017,21,21,4,3,11,2,608,6,99,9,999,16,12,18,9,9,1,999,99,9999,6,1,2017
7399,2017,21,14,3,2,11,2,202,2,99,1,36,6,6,8,9,1,2,56,4,2015,5,1,2017
7400,2017,21,14,3,2,11,2,202,2,99,1,69,12,11,14,9,1,5,41,3,2015,5,1,2017
7401,2017,20,14,3,2,11,1,1406,14,99,1,33,5,5,7,9,1,12,30,6,9999,6,1,2017
7402,2017,21,18,4,3,11,2,301,3,99,1,39,6,6,8,9,1,4,56,5,2013,5,2,2017
7403,2017,21,18,4,3,11,2,301,3,99,2,86,15,11,17,9,1,3,56,4,2015,5,2,2017
7404,2017,22,21,4,3,11,3,101,1,7,1,27,4,4,6,1,1,4,32,6,9999,6,4,2017
7405,2017,22,5,1,1,11,3,111,1,99,1,40,7,7,9,1,1,6,30,3,2004,4,1,2017
7406,2017,22,5,1,1,11,3,111,1,99,1,25,4,4,6,9,1,3,69,2,1989,2,1,2017
7407,2017,22,11,2,1,11,3,113,1,99,1,35,6,6,8,1,1,3,56,2,9999,6,1,2017
7408,2017,22,11,2,1,11,3,113,1,99,1,45,8,8,10,9,1,4,27,5,2014,5,1,2017
7409,2017,22,15,3,2,11,3,501,5,99,1,30,5,5,7,9,1,5,999,1,1999,3,1,2017
7410,2017,22,15,3,2,11,3,501,5,99,1,34,5,5,7,9,1,2,28,99,2011,5,1,2017
7411,2017,22,18,4,3,11,3,602,6,99,1,37,6,6,8,9,1,5,26,2,9999,6,1,2017
7412,2017,22,18,4,3,11,3,602,6,99,1,36,6,6,8,9,1,3,69,5,1999,3,1,2017
7413,2017,22,17,3,2,11,3,1804,18,99,1,45,8,8,10,9,1,3,69,3,1993,3,1,2017
7414,2017,22,17,3,2,11,3,1804,18,99,2,38,6,6,8,9,1,2,28,4,9999,6,1,2017
7415,2017,22,19,4,3,11,3,1401,14,99,1,47,8,8,10,2,1,3,69,2,9999,6,1,2017
7416,2017,22,19,4,3,11,3,1401,14,99,9,999,16,12,18,9,9,6,19,8,9999,6,1,2017
7417,2017,22,22,4,3,11,3,401,4,99,1,39,6,6,8,1,1,6,19,8,9999,6,1,2017
7418,2017,22,22,4,3,11,3,401,4,99,1,45,8,8,10,9,1,1,69,8,9999,6,1,2017
7419,2017,22,17,3,2,11,3,401,4,99,1,34,5,5,7,9,1,5,17,7,1995,3,1,2017
7420,2017,22,17,3,2,11,3,401,4,99,1,26,4,4,6,9,1,4,6,17,2006,4,1,2017
7421,2017,23,0,1,1,11,4,110,1,99,1,31,5,5,7,9,1,12,30,8,1991,3,2,2017
7422,2017,23,18,4,3,11,4,111,1,99,1,25,4,4,6,9,1,4,32,1,9999,6,1,2017
7423,2017,23,18,4,3,11,4,111,1,99,9,999,16,12,18,9,9,1,999,99,9999,6,1,2017
7424,2017,23,21,4,3,11,4,117,1,99,1,60,11,11,13,9,1,3,69,1,1991,3,1,2017
7425,2017,23,21,4,3,11,4,117,1,99,1,17,2,2,4,9,2,4,67,1,9999,6,1,2017
7426,2017,23,19,4,3,11,4,113,1,99,1,34,5,5,7,9,1,3,69,1,9999,6,1,2017
7427,2017,23,19,4,3,11,4,113,1,99,1,26,4,4,6,9,1,4,32,3,9999,6,1,2017
7428,2017,23,14,3,2,11,4,501,5,99,1,36,6,6,8,9,1,12,30,17,9999,6,1,2017
7429,2017,23,14,3,2,11,4,501,5,99,1,44,7,7,9,9,1,2,28,4,9999,6,1,2017
7430,2017,23,14,3,2,11,4,1605,16,99,9,999,16,12,18,9,9,12,30,7,9999,6,3,2017
7431,2017,24,13,3,2,11,5,101,1,2,9,999,16,12,18,9,9,1,999,2,9999,6,1,2017
7432,2017,24,13,3,2,11,5,101,1,2,1,26,4,4,6,9,1,4,2,2,9999,6,1,2017
7433,2017,24,2,1,1,11,5,101,1,6,1,45,8,8,10,9,1,5,26,2,9999,6,1,2017
7434,2017,24,2,1,1,11,5,101,1,6,1,38,6,6,8,9,1,1,28,2,9999,6,1,2017
7435,2017,24,23,4,3,11,5,101,1,7,1,23,3,3,5,9,1,4,27,1,9999,6,4,2017
7436,2017,24,10,2,1,11,5,2202,22,99,1,50,9,9,11,9,1,9,69,99,2017,5,1,2017
7437,2017,24,10,2,1,11,5,2202,22,99,1,31,5,5,7,9,1,14,6,99,9999,6,1,2017
7438,2017,24,18,4,3,11,5,2202,22,99,1,28,4,4,6,9,1,4,67,1,9999,6,2,2017
7439,2017,24,20,4,3,11,5,506,5,99,1,49,8,8,10,9,1,6,999,2,2017,5,1,2017
7440,2017,24,20,4,3,11,5,506,5,99,1,18,2,2,4,9,1,4,67,1,9999,6,1,2017
7441,2017,24,9,2,1,11,5,501,5,99,1,43,7,7,9,9,1,6,19,2,9999,6,1,2017
7442,2017,24,9,2,1,11,5,501,5,99,1,19,2,2,4,9,1,4,6,5,9999,6,1,2017
7443,2017,24,17,3,2,11,5,511,5,99,9,999,16,12,18,9,9,5,999,99,9999,6,1,2017
7444,2017,24,17,3,2,11,5,511,5,99,1,31,5,5,7,9,1,4,999,99,9999,6,1,2017
7445,2017,24,19,4,3,11,5,203,2,99,1,58,10,10,12,9,1,6,19,1,1991,3,1,2017
7446,2017,24,19,4,3,11,5,203,2,99,2,29,4,4,6,9,1,1,69,3,9999,6,1,2017
7447,2017,25,1,1,1,11,6,101,1,1,1,29,4,4,6,9,1,4,27,1,9999,6,1,2017
7448,2017,25,1,1,1,11,6,101,1,1,1,29,4,4,6,9,1,1,999,99,9999,6,1,2017
7449,2017,25,3,1,1,11,6,103,1,99,1,35,6,6,8,9,1,4,32,1,2011,5,2,2017
7450,2017,25,7,2,1,11,6,101,1,18,1,34,5,5,7,9,1,3,69,2,2008,4,1,2017
7451,2017,25,7,2,1,11,6,101,1,18,1,30,5,5,7,9,1,4,27,5,2012,5,1,2017
7452,2017,25,14,3,2,11,6,101,1,10,1,30,5,5,7,9,1,1,34,5,1987,2,1,2017
7453,2017,25,14,3,2,11,6,101,1,10,1,16,2,2,4,9,2,4,999,5,9999,6,1,2017
7454,2017,25,1,1,1,11,6,101,1,12,1,16,2,2,4,9,2,1,999,99,9999,6,1,2017
7455,2017,25,1,1,1,11,6,101,1,12,1,999,16,12,18,9,1,4,999,99,9999,6,1,2017
7456,2017,25,2,1,1,11,6,101,1,11,1,20,3,3,5,9,1,4,32,1,9999,6,4,2017
7457,2017,25,3,1,1,11,6,109,1,99,1,28,4,4,6,9,1,1,27,2,1998,3,1,2017
7458,2017,25,3,1,1,11,6,109,1,99,1,28,4,4,6,9,1,1,56,6,1994,3,1,2017
7459,2017,25,1,1,1,11,6,112,1,99,1,23,3,3,5,9,1,4,999,4,9999,6,1,2017
7460,2017,25,1,1,1,11,6,112,1,99,1,46,8,8,10,9,1,1,41,9,2002,4,1,2017
7461,2017,25,5,1,1,11,6,117,1,99,1,38,6,6,8,9,1,5,30,5,2002,4,1,2017
7462,2017,25,5,1,1,11,6,117,1,99,1,43,7,7,9,9,1,1,28,2,2002,4,1,2017
7463,2017,25,5,1,1,11,6,1905,19,99,1,36,6,6,8,9,1,13,999,99,9999,6,1,2017
7464,2017,25,5,1,1,11,6,1905,19,99,1,43,7,7,9,9,1,1,52,99,9999,6,1,2017
7465,2017,25,18,4,3,11,6,1902,19,99,1,29,4,4,6,9,1,5,17,1,1988,2,1,2017
7466,2017,25,18,4,3,11,6,1902,19,99,1,23,3,3,5,9,1,5,41,2,9999,6,1,2017
7467,2017,25,9,2,1,11,6,501,5,99,1,32,5,5,7,9,1,4,6,1,9999,6,2,2017
7468,2017,25,21,4,3,11,6,602,6,99,1,28,4,4,6,9,1,4,32,7,2016,5,4,2017
7469,2017,25,23,4,3,11,6,1712,17,99,1,21,3,3,5,9,1,4,67,5,9999,6,2,2017
7470,2017,25,2,1,1,11,6,711,7,99,1,27,4,4,6,9,1,14,6,1,9999,6,2,2017
7471,2017,25,10,2,1,11,6,401,4,99,1,36,6,6,8,9,1,4,32,7,9999,6,2,2017
7472,2017,26,7,2,1,11,7,101,1,18,1,25,4,4,6,9,1,5,31,2,9999,6,1,2017
7473,2017,26,7,2,1,11,7,101,1,18,1,27,4,4,6,9,1,1,48,2,9999,6,1,2017
7474,2017,26,1,1,1,11,7,101,1,17,1,23,3,3,5,9,1,4,5,1,9999,6,2,2017
7475,2017,26,1,1,1,11,7,101,1,17,1,37,6,6,8,9,1,3,69,5,9999,6,2,2017
7476,2017,26,1,1,1,11,7,101,1,13,1,30,5,5,7,9,1,1,67,3,9999,6,1,2017
7477,2017,26,1,1,1,11,7,101,1,13,1,18,2,2,4,9,1,4,999,1,9999,6,1,2017
7478,2017,26,0,1,1,11,7,108,1,99,1,28,4,4,6,9,1,4,48,4,9999,6,2,2017
7479,2017,26,12,3,2,11,7,2001,20,99,1,43,7,7,9,9,1,3,31,17,9999,6,1,2017
7480,2017,26,12,3,2,11,7,2001,20,99,2,26,4,4,6,9,1,4,999,3,9999,6,1,2017
7481,2017,26,9,2,1,11,7,501,5,99,1,23,3,3,5,2,1,4,6,3,2016,5,1,2017
7482,2017,26,9,2,1,11,7,501,5,99,1,28,4,4,6,1,1,4,27,1,2016,5,1,2017
7483,2017,26,9,2,1,11,7,501,5,99,1,28,4,4,6,1,1,4,6,5,2016,5,1,2017
7484,2017,26,12,3,2,11,7,502,5,99,1,29,4,4,6,1,1,3,999,2,2017,5,4,2017
7485,2017,26,18,4,3,11,7,1101,11,99,1,70,13,11,15,1,1,1,28,5,2000,4,1,2017
7486,2017,26,18,4,3,11,7,1101,11,99,1,17,2,2,4,1,2,4,67,5,9999,6,1,2017
7487,2017,26,12,3,2,11,7,922,9,99,1,45,8,8,10,9,1,3,999,10,1994,3,1,2017
7488,2017,26,12,3,2,11,7,922,9,99,1,21,3,3,5,9,1,4,6,1,1994,3,1,2017
7489,2017,26,20,4,3,11,7,919,9,99,1,35,6,6,8,9,1,6,19,2,9999,6,1,2017
7490,2017,26,20,4,3,11,7,919,9,99,1,34,5,5,7,9,1,3,69,5,9999,6,1,2017
7491,2017,26,20,4,3,11,7,919,9,99,1,43,7,7,9,9,1,6,999,99,9999,6,1,2017
7492,2017,26,2,1,1,11,7,1301,13,99,9,999,16,12,18,9,9,2,69,2,2014,5,2,2017
7493,2017,26,15,3,2,11,7,1805,18,99,1,27,4,4,6,9,1,6,19,2,2006,4,3,2017
7494,2017,26,1,1,1,11,7,301,3,99,1,25,4,4,6,2,1,1,41,4,2015,5,2,2017
7495,2017,26,5,1,1,11,7,301,3,99,1,27,4,4,6,2,1,3,56,1,2004,4,1,2017
7496,2017,26,5,1,1,11,7,301,3,99,1,29,4,4,6,1,1,2,41,2,2005,4,1,2017
7497,2017,26,8,2,1,11,7,314,3,99,1,28,4,4,6,1,1,4,6,5,9999,6,2,2017
7498,2017,26,8,2,1,11,7,314,3,99,9,999,16,12,18,9,9,12,999,17,9999,6,2,2017
7499,2017,27,15,3,2,11,1,101,1,1,1,20,3,3,5,1,1,1,52,7,2003,4,1,2017
7500,2017,27,15,3,2,11,1,101,1,1,1,999,16,12,18,1,1,4,32,1,9999,6,1,2017
7501,2017,27,14,3,2,11,1,101,1,11,1,43,7,7,9,1,1,1,69,9,1991,3,1,2017
7502,2017,27,14,3,2,11,1,101,1,11,1,40,7,7,9,1,1,4,27,5,2006,4,1,2017
7503,2017,27,20,4,3,11,1,101,1,7,1,32,5,5,7,1,1,1,27,10,2007,4,1,2017
7504,2017,27,20,4,3,11,1,101,1,7,1,999,16,12,18,1,1,4,3,1,2018,5,1,2017
7505,2017,27,3,1,1,11,1,2001,20,99,1,23,3,3,5,9,1,4,6,11,9999,6,2,2017
7506,2017,27,21,4,3,11,1,506,5,99,1,26,4,4,6,9,1,4,6,99,9999,6,1,2017
7507,2017,27,21,4,3,11,1,506,5,99,1,999,16,12,18,9,1,6,6,99,9999,6,1,2017
7508,2017,27,16,3,2,11,1,902,9,99,2,59,10,10,12,1,1,1,69,99,1976,1,1,2017
7509,2017,27,16,3,2,11,1,902,9,99,2,17,2,2,4,1,2,4,32,1,2017,5,1,2017
7510,2017,27,14,3,2,11,1,1406,14,99,1,21,3,3,5,1,1,14,6,1,9999,6,1,2017
7511,2017,27,14,3,2,11,1,1406,14,99,1,26,4,4,6,1,1,4,6,3,9999,6,1,2017
7512,2017,27,20,4,3,11,1,1412,14,99,1,19,2,2,4,1,1,4,67,4,9999,6,1,2017
7513,2017,27,20,4,3,11,1,1412,14,99,1,999,16,12,18,9,9,5,17,6,9999,6,1,2017
7514,2017,27,9,2,1,11,1,401,4,99,1,24,3,3,5,9,1,4,6,1,2016,5,1,2017
7515,2017,27,9,2,1,11,1,401,4,99,1,24,3,3,5,9,1,4,67,5,9999,6,1,2017
7516,2017,27,10,2,1,11,1,312,3,99,1,38,6,6,8,9,1,2,31,99,9999,6,1,2017
7517,2017,27,10,2,1,11,1,312,3,99,1,55,10,10,12,9,1,4,27,1,9999,6,1,2017
7518,2017,28,1,1,1,11,2,101,1,12,9,999,16,12,18,9,9,1,999,99,9999,6,1,2017
7519,2017,28,1,1,1,11,2,101,1,12,1,24,3,3,5,9,1,4,20,7,9999,6,1,2017
7520,2017,28,23,4,3,11,2,101,1,11,9,999,16,12,18,9,9,6,19,2,9999,6,1,2017
7521,2017,28,23,4,3,11,2,101,1,11,1,33,5,5,7,9,1,4,6,5,9999,6,1,2017
7522,2017,28,11,2,1,11,2,101,1,12,1,45,8,8,10,9,1,12,50,17,9999,6,2,2017
7523,2017,28,10,2,1,11,2,117,1,99,1,46,8,8,10,9,1,3,69,6,9999,6,1,2017
7524,2017,28,10,2,1,11,2,117,1,99,1,19,2,2,4,9,1,4,6,5,9999,6,1,2017
7525,2017,28,18,4,3,11,2,2101,21,99,1,45,8,8,10,9,1,1,999,99,9999,6,3,2017
7526,2017,28,9,2,1,11,2,501,5,99,1,53,9,9,11,9,1,12,30,17,9999,6,1,2017
7527,2017,28,9,2,1,11,2,501,5,99,2,21,3,3,5,9,1,4,32,7,9999,6,1,2017
7528,2017,28,23,4,3,11,2,1501,15,99,1,64,11,11,13,9,1,4,6,1,9999,6,1,2017
7529,2017,28,23,4,3,11,2,1501,15,99,1,28,4,4,6,9,1,4,5,3,2010,5,1,2017
7530,2017,28,23,4,3,11,2,1804,18,99,1,36,6,6,8,9,1,6,19,2,2002,4,1,2017
7531,2017,28,23,4,3,11,2,1804,18,99,1,30,5,5,7,9,1,6,19,2,1998,3,1,2017
7532,2017,28,23,4,3,11,2,1804,18,99,1,39,6,6,8,9,1,6,19,2,1996,3,1,2017
7533,2017,28,19,4,3,11,2,718,7,99,1,24,3,3,5,9,1,4,6,1,9999,6,1,2017
7534,2017,28,19,4,3,11,2,718,7,99,1,19,2,2,4,9,1,4,6,2,9999,6,1,2017
7535,2017,28,18,4,3,11,2,303,3,99,2,46,8,8,10,9,1,3,48,9,9999,6,1,2017
7536,2017,28,18,4,3,11,2,303,3,99,1,34,5,5,7,9,1,1,69,99,9999,6,1,2017
7537,2017,29,21,4,3,11,3,501,5,99,9,999,16,12,18,9,9,3,999,99,9999,6,1,2017
7538,2017,29,21,4,3,11,3,601,6,99,1,23,3,3,5,9,1,4,32,1,2016,5,1,2017
7539,2017,29,21,4,3,11,3,601,6,99,1,999,16,12,18,9,1,1,999,99,9999,6,1,2017
7540,2017,29,12,3,2,11,3,1001,10,99,1,19,2,2,4,9,1,9,69,4,1994,3,1,2017
7541,2017,29,12,3,2,11,3,1001,10,99,1,39,6,6,8,9,1,14,6,1,2016,5,1,2017
7542,2017,29,17,3,2,11,3,1406,14,99,1,49,8,8,10,9,1,2,41,5,2000,4,1,2017
7543,2017,29,17,3,2,11,3,1406,14,99,1,33,5,5,7,9,1,12,30,1,1984,2,1,2017
7544,2017,29,21,4,3,11,3,101,1,1,1,46,8,8,10,9,1,2,27,6,2012,5,1,2017
7545,2017,29,21,4,3,11,3,101,1,1,1,999,16,12,18,9,1,11,999,6,9999,6,1,2017
7546,2017,29,15,3,2,11,3,106,1,99,1,66,12,11,14,9,1,4,67,5,2016,5,1,2017
7547,2017,29,15,3,2,11,3,106,1,99,1,29,4,4,6,9,1,1,27,4,2007,4,1,2017
7548,2017,29,7,2,1,11,3,101,1,1,2,40,7,7,9,9,1,1,48,5,2005,4,1,2017
7549,2017,29,7,2,1,11,3,101,1,1,1,30,5,5,7,9,1,4,6,99,9999,6,1,2017
7550,2017,29,18,4,3,11,3,101,1,18,9,999,16,12,18,9,9,4,56,4,9999,6,4,2017
7551,2017,29,18,4,3,11,3,101,1,21,1,37,6,6,8,9,1,4,999,4,9999,6,4,2017
7552,2017,30,6,2,1,11,4,101,1,9,1,27,4,4,6,2,1,2,27,3,2003,4,1,2017
7553,2017,30,6,2,1,11,4,101,1,9,1,999,16,12,18,9,1,1,56,2,9999,6,1,2017
7554,2017,30,6,2,1,11,4,101,1,9,1,40,7,7,9,9,1,1,69,2,2007,4,1,2017
7555,2017,30,9,2,1,11,4,101,1,3,1,25,4,4,6,9,1,1,27,4,2002,4,1,2017
7556,2017,30,9,2,1,11,4,101,1,3,1,999,16,12,18,9,1,1,6,5,9999,6,1,2017
7557,2017,30,11,2,1,11,4,2101,21,99,1,21,3,3,5,9,1,1,52,2,1999,3,1,2017
7558,2017,30,11,2,1,11,4,2101,21,99,1,24,3,3,5,9,1,4,76,1,2015,5,1,2017
7559,2017,30,3,1,1,11,4,101,1,13,1,28,4,4,6,2,1,1,69,3,2001,4,2,2017
7560,2017,30,19,4,3,11,4,1501,15,99,1,24,3,3,5,1,1,4,27,1,2015,5,1,2017
7561,2017,30,19,4,3,11,4,1501,15,99,1,22,3,3,5,2,1,4,67,5,2017,5,1,2017
7562,2017,30,9,2,1,11,4,204,2,99,1,35,6,6,8,1,1,4,19,2,2000,4,4,2017
7563,2017,30,7,2,1,11,4,1401,14,99,1,39,6,6,8,1,1,2,48,9,2013,5,1,2017
7564,2017,30,7,2,1,11,4,1401,14,99,1,25,4,4,6,1,1,2,32,5,2013,5,1,2017
7565,2017,30,21,4,3,11,4,312,3,99,1,50,9,9,11,1,1,5,26,2,9999,6,1,2017
7566,2017,30,21,4,3,11,4,312,3,99,1,28,4,4,6,1,1,3,17,11,9999,6,1,2017
7567,2017,30,6,2,1,11,4,101,1,12,1,32,5,5,7,1,1,4,67,5,2012,5,2,2017
7568,2017,30,23,4,3,11,4,101,1,1,1,999,16,12,18,1,1,1,999,2,9999,6,1,2017
7569,2017,30,23,4,3,11,4,101,1,1,1,999,16,12,18,1,1,1,28,8,2017,5,1,2017
7570,2017,30,14,3,2,11,4,117,1,99,2,42,7,7,9,1,1,2,999,4,9999,6,1,2017
7571,2017,30,14,3,2,11,4,117,1,99,1,999,16,12,18,1,1,4,999,5,9999,6,1,2017
7572,2017,30,11,2,1,11,4,1201,12,99,1,40,7,7,9,1,1,5,999,99,9999,6,1,2017
7573,2017,30,11,2,1,11,4,1201,12,99,1,26,4,4,6,1,1,4,999,1,9999,6,1,2017
7574,2017,30,2,1,1,11,4,101,1,1,1,25,4,4,6,1,1,4,999,99,9999,6,4,2017
7575,2017,30,1,1,1,11,4,101,1,18,1,25,4,4,6,1,1,1,27,10,9999,6,2,2017
7576,2017,1,15,3,2,11,5,2007,20,99,1,42,7,7,9,9,1,1,69,99,9999,6,1,2017
7577,2017,1,15,3,2,11,5,2007,20,99,1,56,10,10,12,9,1,1,69,99,9999,6,1,2017
7578,2017,1,23,4,3,11,5,401,4,99,1,57,10,10,12,9,1,3,69,99,9999,6,1,2017
7579,2017,1,23,4,3,11,5,401,4,99,1,30,5,5,7,9,1,3,69,1,9999,6,1,2017
7580,2017,1,10,2,1,11,5,1901,19,99,1,29,4,4,6,9,1,4,67,3,9999,6,1,2017
7581,2017,1,10,2,1,11,5,1901,19,99,2,29,4,4,6,9,1,4,67,1,9999,6,1,2017
7582,2017,1,22,4,3,11,5,101,1,1,2,35,6,6,8,9,1,1,69,1,9999,6,1,2017
7583,2017,1,22,4,3,11,5,101,1,1,1,20,3,3,5,9,1,4,27,1,9999,6,1,2017
7584,2017,1,18,4,3,11,5,101,1,3,1,999,16,12,18,9,1,1,999,99,9999,6,1,2017
7585,2017,1,18,4,3,11,5,101,1,3,1,33,5,5,7,9,1,4,20,99,9999,6,1,2017
7586,2017,1,19,4,3,11,5,117,1,99,1,24,3,3,5,9,1,4,76,5,9999,6,1,2017
7587,2017,1,19,4,3,11,5,117,1,99,2,26,4,4,6,9,1,4,76,2,9999,6,1,2017
7588,2017,1,23,4,3,11,5,117,1,99,1,53,9,9,11,9,1,2,10,14,2004,4,1,2017
7589,2017,1,23,4,3,11,5,117,1,99,1,26,4,4,6,9,1,4,6,2,9999,6,1,2017
7590,2017,2,1,1,1,12,6,101,1,1,1,24,3,3,5,9,1,4,6,1,2007,4,1,2017
7591,2017,2,1,1,1,12,6,101,1,1,1,28,4,4,6,9,1,4,163,2,9999,6,1,2017
7592,2017,2,0,1,1,12,6,101,1,18,1,31,5,5,7,9,1,6,31,2,9999,6,1,2017
7593,2017,2,0,1,1,12,6,101,1,18,1,999,16,12,18,9,1,5,26,2,9999,6,1,2017
7594,2017,2,14,3,2,12,6,2215,22,99,2,26,4,4,6,9,1,1,69,4,1978,1,3,2017
7595,2017,2,8,2,1,12,6,509,5,99,1,33,5,5,7,9,1,6,19,6,2000,4,3,2017
7596,2017,2,4,1,1,12,6,1801,18,99,2,21,3,3,5,9,1,4,6,3,9999,6,4,2017
7597,2017,2,20,4,3,12,6,109,1,99,1,35,6,6,8,9,1,4,67,3,9999,6,1,2017
7598,2017,2,20,4,3,12,6,109,1,99,1,53,9,9,11,9,1,3,56,1,9999,6,1,2017
7599,2017,2,18,4,3,12,6,301,3,99,1,999,16,12,18,9,1,3,999,99,9999,6,1,2017
7600,2017,2,18,4,3,12,6,301,3,99,1,22,3,3,5,2,1,4,67,3,2017,5,1,2017
7601,2017,2,19,4,3,12,6,309,3,99,1,999,16,12,18,9,1,99,999,7,9999,6,2,2017
7602,2017,2,4,1,1,12,6,901,9,99,1,36,6,6,8,9,1,1,27,6,9999,6,1,2017
7603,2017,2,4,1,1,12,6,901,9,99,1,26,4,4,6,9,1,1,48,4,9999,6,1,2017
7604,2017,2,23,4,3,12,6,101,1,18,1,20,3,3,5,9,1,9,41,7,9999,6,1,2017
7605,2017,2,23,4,3,12,6,101,1,18,1,25,4,4,6,9,1,1,28,2,9999,6,1,2017
7606,2017,2,21,4,3,12,6,1901,19,99,1,21,3,3,5,9,1,4,27,2,2015,5,1,2017
7607,2017,2,23,4,3,12,6,401,4,99,1,31,5,5,7,9,1,4,999,3,9999,6,1,2017
7608,2017,2,0,1,1,12,6,101,1,12,1,25,4,4,6,9,1,4,999,1,9999,6,2,2017
7609,2017,2,1,1,1,12,6,110,1,99,1,35,6,6,8,9,1,4,76,5,9999,6,2,2017
7610,2017,2,5,1,1,12,6,507,5,99,1,61,11,11,13,9,1,4,999,4,9999,6,2,2017
7611,2017,3,9,2,1,12,7,101,1,4,1,19,2,2,4,9,1,4,6,5,2015,5,1,2017
7612,2017,3,10,2,1,12,7,101,1,6,1,21,3,3,5,1,1,4,27,99,9999,6,1,2017
7613,2017,3,10,2,1,12,7,101,1,6,1,37,6,6,8,1,1,4,999,1,9999,6,1,2017
7614,2017,3,11,2,1,12,7,101,1,17,1,33,5,5,7,1,1,14,6,1,2003,4,1,2017
7615,2017,3,11,2,1,12,7,101,1,17,1,999,16,12,18,9,1,2,8,2,9999,6,1,2017
7616,2017,3,21,4,3,12,7,101,1,18,1,33,5,5,7,9,1,1,28,4,2000,4,1,2017
7617,2017,3,21,4,3,12,7,101,1,18,1,36,6,6,8,9,1,1,52,99,9999,6,1,2017
7618,2017,3,3,1,1,12,7,101,1,8,1,34,5,5,7,9,1,3,999,99,9999,6,1,2017
7619,2017,3,3,1,1,12,7,101,1,8,1,19,2,2,4,9,1,4,32,4,9999,6,1,2017
7620,2017,3,0,1,1,12,7,101,1,18,1,35,6,6,8,9,1,4,67,3,9999,6,4,2017
7621,2017,3,0,1,1,12,7,101,1,18,1,55,10,10,12,9,1,4,18,5,2018,5,1,2017
7622,2017,3,1,1,1,12,7,102,1,99,1,26,4,4,6,9,1,4,999,99,9999,6,2,2017
7623,2017,3,16,3,2,12,7,109,1,99,1,24,3,3,5,9,1,4,999,99,9999,6,1,2017
7624,2017,3,16,3,2,12,7,2101,21,99,1,16,2,2,4,9,2,4,76,9,2015,5,1,2017
7625,2017,3,16,3,2,12,7,2107,21,99,1,42,7,7,9,9,1,2,69,4,1996,3,1,2017
7626,2017,3,16,3,2,12,7,2107,21,99,1,53,9,9,11,9,1,4,6,3,9999,6,1,2017
7627,2017,3,22,4,3,12,7,1903,19,99,1,25,4,4,6,9,1,4,32,99,9999,6,4,2017
7628,2017,3,17,3,2,12,7,503,5,99,1,20,3,3,5,9,1,4,31,5,9999,6,2,2017
7629,2017,3,0,1,1,12,7,509,5,99,9,999,16,12,18,9,9,2,28,4,9999,6,1,2017
